SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,956 Oranmore St,Stanton Heights,PA,15201,225000,3,1,Stanton Heights,996,2208,1950,39,226,,Active,,,https://www.redfin.com/PA/Pittsburgh/956-Oranmore-St-15201/home/74737481,West Penn MLS,1583916,N,Y,40.4767117,-79.9368635
MLS Listing,,Single Family Residential,141 Black Hills Rd,Plum Boro,PA,15239,170000,3,1,Plum Boro,925,9400,1961,39,184,,Active,,,https://www.redfin.com/PA/Pittsburgh/141-Black-Hills-Rd-15239/home/74472305,West Penn MLS,1583810,N,Y,40.4771315,-79.70574
MLS Listing,,Single Family Residential,338 Pinehaven Dr,Upper St. Clair,PA,15241,389900,4,2.5,Upper St. Clair,1887,12175,1958,39,207,,Active,,,https://www.redfin.com/PA/Pittsburgh/338-Pinehaven-Dr-15241/home/73507824,West Penn MLS,1583853,N,Y,40.3165816,-80.067571
MLS Listing,,Single Family Residential,739 Gaywood Dr,Penn Hills,PA,15235,162500,3,1,Penn Hills,1144,8354,1950,39,142,,Active,,,https://www.redfin.com/PA/Pittsburgh/739-Gaywood-Dr-15235/home/74575132,West Penn MLS,1583901,N,Y,40.4555492,-79.8524975
MLS Listing,,Single Family Residential,7415 Duquesne Ave,Swissvale,PA,15218,189900,5,1,Swissvale,1795,3123,1910,39,106,,Active,,,https://www.redfin.com/PA/Pittsburgh/7415-Duquesne-Ave-15218/home/74519931,West Penn MLS,1583776,N,Y,40.418737,-79.8876149
MLS Listing,,Single Family Residential,2006 Calistoga Pl,E Pittsburgh,PA,15221,274900,4,2.5,E Pittsburgh,1612,7988,1962,39,171,,Active,,,https://www.redfin.com/PA/Pittsburgh/2006-Calistoga-Pl-15221/home/73523435,West Penn MLS,1583783,N,Y,40.4496259,-79.8724056
MLS Listing,,Single Family Residential,10 Mount Lebanon Blvd,Mt. Lebanon,PA,15228,674900,5,3.5,Mt. Lebanon,3570,10040,1932,39,189,,Active,,,https://www.redfin.com/PA/Pittsburgh/10-Mount-Lebanon-Blvd-15228/home/73500668,West Penn MLS,1583793,N,Y,40.3631564,-80.0463596
MLS Listing,,Single Family Residential,303 Miltenberger St,Downtown Pgh,PA,15219,225000,4,1,Downtown Pgh,1856,1141,1910,39,121,,Active,,,https://www.redfin.com/PA/Pittsburgh/303-Miltenberger-St-15219/home/74465696,West Penn MLS,1583778,N,Y,40.4369542,-79.9812184
MLS Listing,,Single Family Residential,120 Keefer Dr,Penn Hills,PA,15235,174900,3,2,Penn Hills,1414,6481,1956,39,124,,Active,,,https://www.redfin.com/PA/Pittsburgh/120-Keefer-Dr-15235/home/74668765,West Penn MLS,1583705,N,Y,40.4626365,-79.8018101
MLS Listing,,Single Family Residential,951 Stotler Rd,Penn Hills,PA,15235,149900,3,1,Penn Hills,1296,8712,1930,39,116,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/951-Stotler-Rd-15235/home/73530366,West Penn MLS,1582326,N,Y,40.4794779,-79.8101287
MLS Listing,,Single Family Residential,281 Mckenzie Dr,Penn Hills,PA,15235,159900,3,2,Penn Hills,,,1960,39,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/281-McKenzie-Dr-15235/home/74669012,West Penn MLS,1583787,N,Y,40.4555982,-79.8063635
MLS Listing,,Single Family Residential,2436 Edgar St,Carrick,PA,15210,149900,3,2,Carrick,1420,4508,1949,39,106,,Active,,,https://www.redfin.com/PA/Pittsburgh/2436-Edgar-St-15210/home/74763337,West Penn MLS,1583863,N,Y,40.3859189,-79.9824017
MLS Listing,,Single Family Residential,752 Greenfield Ave,Greenfield,PA,15207,14000,4,2,Greenfield,1998,1306,1915,39,7,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/752-Greenfield-Ave-15207/home/74674492,West Penn MLS,1565437,N,Y,40.4247878,-79.9381358
MLS Listing,,Single Family Residential,106 Elmore Rd,Forest Hills Boro,PA,15221,149900,3,1,Forest Hills Boro,1166,8380,1930,39,129,,Active,,,https://www.redfin.com/PA/Pittsburgh/106-Elmore-Rd-15221/home/74577263,West Penn MLS,1583499,N,Y,40.4282266,-79.8620473
MLS Listing,,Single Family Residential,801 Forest Ave,Shaler,PA,15209,310000,3,1.5,Shaler,1725,7361,1960,39,180,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/801-Forest-Ave-15209/home/73522918,West Penn MLS,1583381,N,Y,40.5067542,-79.9827327
MLS Listing,,Single Family Residential,265 Penhurst Dr,Wilkins Twp,PA,15235,279900,4,3,Wilkins Twp,3000,15428,1968,40,93,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/265-Penhurst-Dr-15235/home/73578470,West Penn MLS,1583824,N,Y,40.4265435,-79.8212043
PAST SALE,October-23-2015,Single Family Residential,552 Audubon Ave,Mt. Lebanon,PA,15228,335000,3,1.5,Mt. Lebanon,1302,6120,1948,40,257,,Pending,,,https://www.redfin.com/PA/Pittsburgh/552-Audubon-Ave-15228/home/74493014,West Penn MLS,1581866,N,Y,40.3782905,-80.0280576
MLS Listing,,Single Family Residential,513 Hillcrest Pl,Mt. Lebanon,PA,15216,479900,4,3,Mt. Lebanon,,5662,1928,40,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/513-Hillcrest-Pl-15216/home/74773304,West Penn MLS,1583613,N,Y,40.3917338,-80.05072
MLS Listing,,Single Family Residential,1633 Fiat St,Brookline,PA,15210,420000,3,2.5,Brookline,,9191,2008,40,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1633-Fiat-St-15210/home/74692718,West Penn MLS,1583806,N,Y,40.3983062,-80.005564
MLS Listing,,Single Family Residential,960 Whitley Dr,Mccandless,PA,15237,284000,3,2,McCandless,1187,10058,1954,40,239,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/960-Whitley-Dr-15237/home/74739794,West Penn MLS,1583674,N,Y,40.5741797,-80.017969
MLS Listing,,Single Family Residential,308 Russell St,Shaler,PA,15209,250000,3,1.5,Shaler,1650,6534,1960,40,152,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/308-Russell-St-15209/home/73569642,West Penn MLS,1583781,N,Y,40.5006204,-79.9837548
MLS Listing,,Single Family Residential,243 Mount Pleasant Rd,Summer Hill,PA,15214,44900,3,1,Summer Hill,1408,5893,1930,40,32,,Active,,,https://www.redfin.com/PA/Pittsburgh/243-Mount-Pleasant-Rd-15214/home/74464032,West Penn MLS,1583772,N,Y,40.4834873,-80.0048464
MLS Listing,,Single Family Residential,2102 Alroy Way,Troy Hill,PA,15212,100000,2,,Troy Hill,,,,40,,,Active,,,https://www.redfin.com/PA/Pittsburgh/2102-Alroy-Way-15212/home/74651224,West Penn MLS,1583775,N,Y,40.468706,-79.9786626
MLS Listing,,Single Family Residential,9265 Douglas Fir Dr,Plum Boro,PA,15239,289900,3,2.5,Plum Boro,1812,11382,1974,40,160,,Active,,,https://www.redfin.com/PA/Pittsburgh/9265-Douglas-Fir-Dr-15239/home/74457599,West Penn MLS,1583598,N,Y,40.4817941,-79.7292304
MLS Listing,,Single Family Residential,109 Glasgow Rd,Forest Hills Boro,PA,15221,248500,3,2,Forest Hills Boro,1408,14871,1890,40,176,,Active,,,https://www.redfin.com/PA/Pittsburgh/109-Glasgow-Rd-15221/home/74576995,West Penn MLS,1583745,N,Y,40.4299929,-79.8579672
MLS Listing,,Single Family Residential,33 Monte Carlo Rd,Plum Boro,PA,15239,235000,3,2,Plum Boro,1284,8215,1961,40,183,,Active,,,https://www.redfin.com/PA/Pittsburgh/33-Monte-Carlo-Rd-15239/home/74471833,West Penn MLS,1583743,N,Y,40.4848219,-79.704162
MLS Listing,,Single Family Residential,2930 Stafford St,Ingram,PA,15204,195000,3,1,Ingram,1320,4791,1929,40,148,,Active,,,https://www.redfin.com/PA/Pittsburgh/2930-Stafford-St-15204/home/74628081,West Penn MLS,1583732,N,Y,40.4551769,-80.0487351
MLS Listing,,Single Family Residential,272 45th St,Lawrenceville,PA,15201,398000,3,2,Lawrenceville,1246,936,1900,40,319,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/272-45th-St-15201/home/74651845,West Penn MLS,1583518,N,Y,40.4707465,-79.9575602
MLS Listing,,Single Family Residential,124 Elmore Rd,Forest Hills Boro,PA,15221,229000,2,1,Forest Hills Boro,1260,14749,1930,40,182,,Active,,,https://www.redfin.com/PA/Pittsburgh/124-Elmore-Rd-15221/home/74577204,West Penn MLS,1583731,N,Y,40.4273227,-79.8616426
MLS Listing,,Single Family Residential,2928 Knowlson Ave,Brookline,PA,15226,258000,3,1.5,Brookline,1392,4438,1920,40,185,,Active,,,https://www.redfin.com/PA/Pittsburgh/2928-Knowlson-Ave-15226/home/74768117,West Penn MLS,1583718,N,Y,40.3939285,-80.0286793
MLS Listing,,Single Family Residential,306 Meridan St,Mt Washington,PA,15211,319900,3,1.5,Mt Washington,,5227,1900,40,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/306-Meridan-St-15211/home/74712337,West Penn MLS,1583462,N,Y,40.4334151,-80.0200112
PAST SALE,July-25-2022,Single Family Residential,356 Canterbury,O'hara,PA,15238,279900,3,1.5,O'Hara,,10890,1955,41,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/356-Canterbury-Dr-15238/home/74542197,West Penn MLS,1583605,N,Y,40.4949209,-79.8783552
PAST SALE,,Single Family Residential,815 Grandview,Mt Washington,PA,15211,349900,5,2,Mt Washington,2525,3049,1890,41,139,,Pending,,,https://www.redfin.com/PA/Pittsburgh/815-Grandview-Ave-15211/home/74533446,West Penn MLS,1552184,N,Y,40.4359668,-80.0152173
PAST SALE,February-25-1985,Single Family Residential,1250 Montclair Dr,Upper St. Clair,PA,15241,525000,4,3.5,Upper St. Clair,2425,20176,1968,41,216,,Pending,,,https://www.redfin.com/PA/Pittsburgh/1250-Montclair-Dr-15241/home/74588698,West Penn MLS,1580852,N,Y,40.3459562,-80.0940881
MLS Listing,,Single Family Residential,3011 Paulowna,Polish Hill,PA,15219,699900,3,3.5,Polish Hill,,4356,2022,41,,,Active,,,https://www.redfin.com/PA/Pittsburgh/3011-Paulowna-St-15219/home/178313804,West Penn MLS,1583328,N,Y,40.4558978,-79.9685571
MLS Listing,,Single Family Residential,1519 Obey St,Crafton Heights,PA,15205,228000,3,1.5,Crafton Heights,1260,3005,1929,41,181,,Active,,,https://www.redfin.com/PA/Pittsburgh/1519-Obey-St-15205/home/74622331,West Penn MLS,1583586,N,Y,40.440605,-80.0514185
MLS Listing,,Single Family Residential,1186 N Brookview Ct,Mccandless,PA,15237,699990,4,2.5,McCandless,2762,18295,2022,41,253,,Active,,,https://www.redfin.com/PA/Pittsburgh/1186-Brook-View-Ct-15237/home/178312480,West Penn MLS,1583648,N,Y,40.559012,-80.062468
MLS Listing,,Single Family Residential,4313-4315 Coleridge St,Stanton Heights,PA,15201,265000,4,,Stanton Heights,,5000,1955,41,,,Active,,,https://www.redfin.com/PA/Pittsburgh/4313-Coleridge-St-15201/home/74737269,West Penn MLS,1583641,N,Y,40.4778935,-79.942245
MLS Listing,,Single Family Residential,5338 Kincaid St,Garfield,PA,15224,89900,4,1,Garfield,1745,1999,1900,41,52,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/5338-Kincaid-St-15224/home/74657908,West Penn MLS,1583558,N,Y,40.4662594,-79.9367259
MLS Listing,,Single Family Residential,292 Mcmurray Rd,Upper St. Clair,PA,15241,309000,2,1.5,Upper St. Clair,1404,11848,1920,41,220,,Active,,,https://www.redfin.com/PA/Pittsburgh/292-McMurray-Rd-15241/home/74681954,West Penn MLS,1583557,N,Y,40.3195588,-80.0730054
MLS Listing,,Single Family Residential,428 Rebecca Ave,Wilkinsburg,PA,15221,89900,3,1,Wilkinsburg,1377,3049,1900,41,65,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/428-Rebecca-Ave-15221/home/74516567,West Penn MLS,1583551,N,Y,40.4414096,-79.8900039
MLS Listing,,Single Family Residential,3189 Bel Air Dr,Whitehall,PA,15227,249900,3,2,Whitehall,,,1956,41,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3189-Bel-Air-Dr-15227/home/74490009,West Penn MLS,1583550,N,Y,40.3758574,-79.9891815
MLS Listing,,Single Family Residential,2737 Sacramento Ave,Sheraden,PA,15204,95000,3,1,Sheraden,1675,5000,1910,41,57,,Active,,,https://www.redfin.com/PA/Pittsburgh/2737-Sacramento-Ave-15204/home/74539275,West Penn MLS,1583535,N,Y,40.4557654,-80.0486789
MLS Listing,,Single Family Residential,207 Indian Dr,Indiana Twp - Nal,PA,15238,270000,3,1,Indiana TWP - NAL,1168,22694,1954,41,231,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/207-Indian-Dr-15238/home/74692967,West Penn MLS,1583497,N,Y,40.5519009,-79.8887662
MLS Listing,,Single Family Residential,741 Winterhaven Dr,Shaler,PA,15223,214900,2,1.5,Shaler,,136342,1935,41,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/741-Winterhaven-Dr-15223/home/74570057,West Penn MLS,1583276,N,Y,40.5148566,-79.9642305
MLS Listing,,Single Family Residential,117 Skyline Dr,Plum Boro,PA,15239,180000,4,1.5,Plum Boro,1414,8333,1971,42,127,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/117-Skyline-Dr-15239/home/74473216,West Penn MLS,1582956,N,Y,40.458605,-79.7120514
MLS Listing,,Single Family Residential,120 Antico Pl,Penn Hills,PA,15235,109900,2,1,Penn Hills,1296,5257,1930,42,85,,Active,,,https://www.redfin.com/PA/Pittsburgh/120-Antico-Pl-15235/home/73564042,West Penn MLS,1583392,N,Y,40.4721757,-79.7873164
PAST SALE,June-17-2021,Single Family Residential,335 Lime Oak Dr,Penn Hills,PA,15235,295000,5,2.5,Penn Hills,2400,8712,1964,42,123,,Pending,,,https://www.redfin.com/PA/Pittsburgh/335-Lime-Oak-Dr-15235/home/74667933,West Penn MLS,1582548,N,Y,40.4723222,-79.8089029
MLS Listing,,Single Family Residential,339 Birmingham Ave,Carrick,PA,15210,185000,3,1.5,Carrick,1512,5418,1900,42,122,,Active,,,https://www.redfin.com/PA/Pittsburgh/339-Birmingham-Ave-15210/home/74685256,West Penn MLS,1583510,N,Y,40.4037184,-79.982584
MLS Listing,,Single Family Residential,1419 Oakdene St,Lincoln-larimer,PA,15206,169000,3,1,Lincoln-Larimer,1026,6098,1925,42,165,,Active,,,https://www.redfin.com/PA/Pittsburgh/1419-Oakdene-St-15206/home/74514176,West Penn MLS,1583511,N,Y,40.4639148,-79.8910844
MLS Listing,,Single Family Residential,64 Merritt Ave,Carrick,PA,15227,179000,3,2,Carrick,,5501,1930,42,,,Active,,,https://www.redfin.com/PA/Pittsburgh/64-Merritt-Ave-15227/home/73543189,West Penn MLS,1583458,N,Y,40.3836912,-79.9803992
MLS Listing,,Single Family Residential,419 Elias Dr,Penn Hills,PA,15235,149900,3,1,Penn Hills,,949,1952,42,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/419-Elias-Dr-15235/home/73526753,West Penn MLS,1583397,N,Y,40.4667074,-79.8443068
MLS Listing,,Single Family Residential,2936 Homehurst Ave,Overbrook,PA,15234,99900,3,1,Overbrook,875,8999,1960,42,114,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/2936-Homehurst-Ave-15234/home/74528281,West Penn MLS,1583471,N,Y,40.3744481,-80.0045565
MLS Listing,,Single Family Residential,175 Zang Way,Spring Hill,PA,15212,193000,3,1.5,Spring Hill,1470,2896,1925,42,131,,Active,,,https://www.redfin.com/PA/Pittsburgh/175-Zang-Way-15212/home/73505715,West Penn MLS,1583463,N,Y,40.4624748,-79.9920214
MLS Listing,,Single Family Residential,1004 Madison Ave,East Allegheny,PA,15212,1000000,3,2,East Allegheny,1859,1999,1900,42,538,,Active,,,https://www.redfin.com/PA/Pittsburgh/1004-Madison-Ave-15212/home/74557399,West Penn MLS,1583359,N,Y,40.4568155,-79.9974202
MLS Listing,,Single Family Residential,3 E Mcintyre Ave,Perry Hilltop,PA,15214,130500,4,1.5,Perry Hilltop,2570,4168,1930,42,51,,Active,,,https://www.redfin.com/PA/Pittsburgh/3-E-McIntyre-Ave-15214/home/74645873,West Penn MLS,1583470,N,Y,40.468662,-80.0087965
MLS Listing,,Single Family Residential,973 Agnew Rd,Baldwin Boro,PA,15227,209000,3,2,Baldwin Boro,,14374,1949,42,,,Active,,,https://www.redfin.com/PA/Pittsburgh/973-Agnew-Rd-15227/home/74683668,West Penn MLS,1583457,N,Y,40.3991029,-79.96505
MLS Listing,,Single Family Residential,5717 Pocusset St,Squirrel Hill,PA,15217,379000,3,1,Squirrel Hill,1654,5183,1930,42,229,,Active,,,https://www.redfin.com/PA/Pittsburgh/5717-Pocusset-St-15217/home/74754653,West Penn MLS,1583412,N,Y,40.4297768,-79.9248959
MLS Listing,,Single Family Residential,2 Ogden St,Carnegie,PA,15106,178000,2,1.5,Carnegie,1130,2482,1900,42,158,,Active,,,https://www.redfin.com/PA/Carnegie/2-Ogden-St-15106/home/74709547,West Penn MLS,1583450,N,Y,40.4171585,-80.0723616
MLS Listing,,Single Family Residential,225 Houston Rd,Ross Twp,PA,15237,389900,4,2,Ross Twp,,9422,1945,42,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/225-Houston-Rd-15237/home/74595055,West Penn MLS,1583269,N,Y,40.5268489,-80.0051709
MLS Listing,,Single Family Residential,923 Adelaide,Schenley Heights,PA,15219,289900,6,2.5,Schenley Heights,,3484,1889,42,,,Active,,,https://www.redfin.com/PA/Pittsburgh/923-Adelaide-St-15219/home/74564325,West Penn MLS,1583426,N,Y,40.4532471,-79.9571578
MLS Listing,,Single Family Residential,144 S 16th St,South Side,PA,15203,199000,2,1.5,South Side,1688,1271,1900,42,118,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/144-S-16th-St-15203/home/74620873,West Penn MLS,1577685,N,Y,40.4271072,-79.9830537
PAST SALE,June-20-2022,Single Family Residential,311 Marsonia St,Fineview,PA,15214,49000,3,1,Fineview,1520,2970,1916,43,32,,Pending,,,https://www.redfin.com/PA/Pittsburgh/311-Marsonia-St-15214/home/74646153,West Penn MLS,1581922,N,Y,40.4638776,-80.0058698
MLS Listing,,Single Family Residential,6534 Winslow St,East Liberty,PA,15206,249000,5,2,East Liberty,1875,2082,1900,43,133,,Active,,,https://www.redfin.com/PA/Pittsburgh/6534-Winslow-St-15206/home/74474306,West Penn MLS,1583340,N,Y,40.461754,-79.9092236
MLS Listing,,Single Family Residential,5344 Kincaid St,Garfield,PA,15224,375000,4,2,Garfield,2200,1999,1904,43,170,,Active,,,https://www.redfin.com/PA/Pittsburgh/5344-Kincaid-St-15224/home/73553617,West Penn MLS,1583354,N,Y,40.4662402,-79.9365074
MLS Listing,,Single Family Residential,613 Donaldson Dr,Baldwin Twp,PA,15226,120000,4,1.5,Baldwin Twp,1368,5998,1954,43,88,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/613-Donaldson-Dr-15226/home/74492619,West Penn MLS,1583317,N,Y,40.3838822,-80.0175139
MLS Listing,,Single Family Residential,2 Fordham Ave,West View,PA,15229,219900,3,1.5,West View,1826,3920,1910,43,120,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/2-Fordham-Ave-15229/home/74566270,West Penn MLS,1583385,N,Y,40.5201915,-80.0440209
MLS Listing,,Single Family Residential,400 Susanna Ct,Greenfield,PA,15207,279000,4,2,Greenfield,1987,5919,1960,43,140,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/400-Susanna-Ct-15207/home/74678821,West Penn MLS,1583367,N,Y,40.4180093,-79.9408462
MLS Listing,,Single Family Residential,1325 Denisonview St,Banksville/westwood,PA,15205,214900,3,1,Banksville/Westwood,1044,3698,1953,43,206,,Active,,,https://www.redfin.com/PA/Pittsburgh/1325-Denisonview-St-15205/home/74622699,West Penn MLS,1583368,N,Y,40.4351946,-80.049814
MLS Listing,,Single Family Residential,300 Jacob Dr,Penn Hills,PA,15235,114900,3,1,Penn Hills,1092,8555,1940,43,105,,Active,,,https://www.redfin.com/PA/Pittsburgh/300-Jacob-Dr-15235/home/74602228,West Penn MLS,1583217,N,Y,40.4675505,-79.8418087
MLS Listing,,Single Family Residential,308 Orin St,Penn Hills,PA,15235,147400,3,1,Penn Hills,1100,7165,1942,43,134,,Active,,,https://www.redfin.com/PA/Pittsburgh/308-Orin-St-15235/home/74574648,West Penn MLS,1583358,N,Y,40.4610607,-79.8538103
MLS Listing,,Single Family Residential,6512 Ventura Dr,South Park,PA,15236,225000,3,1.5,South Park,1025,9448,1953,43,220,,Active,,,https://www.redfin.com/PA/Pittsburgh/6512-Ventura-Dr-15236/home/74680134,West Penn MLS,1583281,N,Y,40.3193313,-79.9927204
MLS Listing,,Single Family Residential,Lot 404 Winchester Dr,Upper St. Clair,PA,15241,279000,0,,Upper St. Clair,,19602,,43,,,Active,,,https://www.redfin.com/PA/Upper-St-Clair/Lot-404-Winchester-Dr-15241/home/171526142,West Penn MLS,1583329,N,Y,40.3588151,-80.0820504
MLS Listing,,Single Family Residential,305 Jacksonia St,Central North Side,PA,15212,399000,3,1.5,Central North Side,1360,2178,1910,43,293,,Active,,,https://www.redfin.com/PA/Pittsburgh/305-Jacksonia-St-15212/home/74552273,West Penn MLS,1583285,N,Y,40.4575558,-80.0107373
MLS Listing,,Single Family Residential,334 Orchard Pl,E Pittsburgh,PA,15210,75000,5,2,E Pittsburgh,2043,2500,1912,43,37,,Active,,,https://www.redfin.com/PA/Pittsburgh/334-Orchard-Pl-15210/home/74497930,West Penn MLS,1583274,N,Y,40.4177911,-79.9947738
MLS Listing,,Single Family Residential,631 Burton Dr,Penn Hills,PA,15235,299900,3,3,Penn Hills,2148,71264,1951,43,140,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/631-Burton-Dr-15235/home/74636862,West Penn MLS,1583235,N,Y,40.4451368,-79.8315235
MLS Listing,,Single Family Residential,11 Uxor Way,South Side,PA,15203,129900,4,1,South Side,,1481,1920,43,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/11-Uxor-Way-15203/home/73577140,West Penn MLS,1583284,N,Y,40.4272958,-79.9845393
MLS Listing,,Single Family Residential,1410 Buena Vista St,Central North Side,PA,15212,299000,3,1,Central North Side,2080,1981,1920,43,144,,Active,,,https://www.redfin.com/PA/Pittsburgh/1410-Buena-Vista-St-15212/home/74551926,West Penn MLS,1583282,N,Y,40.4567675,-80.0142564
PAST SALE,May-15-2017,Single Family Residential,9 Purchase Pl,Mt. Lebanon,PA,15228,255000,2,1.5,Mt. Lebanon,1296,3001,1950,44,197,,Pending,,,https://www.redfin.com/PA/Pittsburgh/9-Purchase-Pl-15228/home/74530689,West Penn MLS,1581636,N,Y,40.3663478,-80.0574484
MLS Listing,,Single Family Residential,455 Drycove,Bon Air,PA,15210,125900,3,1.5,Bon Air,,14374,1954,44,,,Active,,,https://www.redfin.com/PA/Pittsburgh/455-Drycove-St-15210/home/74590977,West Penn MLS,1583018,N,Y,40.4041821,-79.9969581
MLS Listing,,Single Family Residential,3338 Latonia Ave,Dormont,PA,15216,186000,2,1,Dormont,1414,3301,1930,44,132,,Active,,,https://www.redfin.com/PA/Pittsburgh/3338-Latonia-Ave-15216/home/73535407,West Penn MLS,1583242,N,Y,40.3856194,-80.040241
MLS Listing,,Single Family Residential,1229 Girard Rd,Whitehall,PA,15227,250000,3,2,Whitehall,1220,7801,1950,44,205,,Active,,,https://www.redfin.com/PA/Pittsburgh/1229-Girard-Rd-15227/home/74555252,West Penn MLS,1583207,N,Y,40.3620975,-79.9727897
MLS Listing,,Single Family Residential,18 Belplain St,Carrick,PA,15227,205000,3,2,Carrick,1249,1511,1920,44,164,,Active,,,https://www.redfin.com/PA/Pittsburgh/18-Belplain-St-15227/home/74763332,West Penn MLS,1583216,N,Y,40.3854368,-79.979444
